signal_id,stage,entry_geometry_mode,timestamp,side,regime,reason,equity,peak_equity,drawdown_pct,daily_realized_pnl,expected_reward_bps,expected_cost_bps,expected_net_edge_bps
SIG-BT-00000053,initial_risk,reanchor_to_actual_entry,1704217860000,long,bullish,daily_loss_limit_reached,4515.117591,5015.612326,9.978736,-242.435282,29.447313,19.000000,10.447313
SIG-BT-00000054,initial_risk,reanchor_to_actual_entry,1704225240000,short,bearish,daily_loss_limit_reached,4515.117591,5015.612326,9.978736,-242.435282,35.242747,19.000000,16.242747
SIG-BT-00000055,initial_risk,reanchor_to_actual_entry,1704225360000,short,bearish,daily_loss_limit_reached,4515.117591,5015.612326,9.978736,-242.435282,33.585255,19.000000,14.585255
SIG-BT-00000056,initial_risk,reanchor_to_actual_entry,1704225540000,short,bearish,daily_loss_limit_reached,4515.117591,5015.612326,9.978736,-242.435282,33.153284,19.000000,14.153284
SIG-BT-00000057,initial_risk,reanchor_to_actual_entry,1704234540000,long,bullish,daily_loss_limit_reached,4515.117591,5015.612326,9.978736,-242.435282,30.565603,19.000000,11.565603
SIG-BT-00000058,initial_risk,reanchor_to_actual_entry,1704234600000,long,bullish,daily_loss_limit_reached,4515.117591,5015.612326,9.978736,-242.435282,29.335844,19.000000,10.335844
SIG-BT-00000059,initial_risk,reanchor_to_actual_entry,1704234660000,long,bullish,daily_loss_limit_reached,4515.117591,5015.612326,9.978736,-242.435282,29.994608,19.000000,10.994608
SIG-BT-00000060,initial_risk,reanchor_to_actual_entry,1704234720000,long,bullish,daily_loss_limit_reached,4515.117591,5015.612326,9.978736,-242.435282,30.779897,19.000000,11.779897
SIG-BT-00000061,initial_risk,reanchor_to_actual_entry,1704234780000,long,bullish,daily_loss_limit_reached,4515.117591,5015.612326,9.978736,-242.435282,31.226395,19.000000,12.226395
SIG-BT-00000062,initial_risk,reanchor_to_actual_entry,1704235080000,long,bullish,daily_loss_limit_reached,4515.117591,5015.612326,9.978736,-242.435282,31.691927,19.000000,12.691927
SIG-BT-00000063,initial_risk,reanchor_to_actual_entry,1704235140000,long,bullish,daily_loss_limit_reached,4515.117591,5015.612326,9.978736,-242.435282,32.314995,19.000000,13.314995
SIG-BT-00000064,initial_risk,reanchor_to_actual_entry,1704235320000,long,bullish,daily_loss_limit_reached,4515.117591,5015.612326,9.978736,-242.435282,32.080342,19.000000,13.080342
SIG-BT-00000065,initial_risk,reanchor_to_actual_entry,1704235380000,long,bullish,daily_loss_limit_reached,4515.117591,5015.612326,9.978736,-242.435282,32.386114,19.000000,13.386114
SIG-BT-00000066,initial_risk,reanchor_to_actual_entry,1704235440000,long,bullish,daily_loss_limit_reached,4515.117591,5015.612326,9.978736,-242.435282,31.924627,19.000000,12.924627
SIG-BT-00000067,initial_risk,reanchor_to_actual_entry,1704235560000,long,bullish,daily_loss_limit_reached,4515.117591,5015.612326,9.978736,-242.435282,31.609741,19.000000,12.609741
SIG-BT-00000068,initial_risk,reanchor_to_actual_entry,1704235620000,long,bullish,daily_loss_limit_reached,4515.117591,5015.612326,9.978736,-242.435282,31.790752,19.000000,12.790752
SIG-BT-00000077,initial_risk,reanchor_to_actual_entry,1704307080000,long,bullish,daily_loss_limit_reached,4276.978043,5015.612326,14.726702,-238.139548,30.613845,19.000000,11.613845
