trade_id,signal_id,symbol,strategy_id,regime,side,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,qty,gross_pnl,fee,slippage,net_pnl,reward_risk,bars_held,exit_reason,entry_reason,filters_passed,filters_failed,expected_edge_bps,actual_edge_bps
TRD-SIG-BT-00063257,SIG-BT-00063257,BTCUSDT,screened_vwap_scalp,bullish,long,1734014520000,1734014520000,101163.028560,100933.656539,100953.847308,101476.800438,0.00000816,-0.001871,0.000660,0.000908,-0.003439,1.500000,1,stop_loss,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP",screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,18.016458,-41.659898
TRD-SIG-BT-00063258,SIG-BT-00063258,BTCUSDT,screened_vwap_scalp,bullish,long,1734014640000,1734015060000,101016.299220,101336.555647,100789.280692,101356.827013,0.00000748,0.002396,0.000605,0.000454,0.001336,1.500000,8,take_profit,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP",screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,20.710183,17.684417
TRD-SIG-BT-00063259,SIG-BT-00063259,BTCUSDT,screened_vwap_scalp,bullish,long,1734015660000,1734016080000,101591.514240,101377.435053,101397.714596,101882.213706,0.00000878,-0.001880,0.000713,0.000981,-0.003573,1.500000,8,stop_loss,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP",screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,15.614542,-40.059902
TRD-SIG-BT-00063260,SIG-BT-00063260,BTCUSDT,screened_vwap_scalp,bullish,long,1734016140000,1734016140000,101356.267200,101163.787229,101184.024034,101614.631949,0.00000983,-0.001891,0.000796,0.001095,-0.003783,1.500000,1,stop_loss,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP",screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,12.490752,-37.979041
TRD-SIG-BT-00063261,SIG-BT-00063261,BTCUSDT,screened_vwap_scalp,bullish,long,1734016920000,1734017040000,101069.909940,101306.199787,100898.873180,101326.465080,0.00000984,0.002325,0.000797,0.000597,0.000931,1.500000,3,take_profit,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP",screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,12.383929,9.364824
TRD-SIG-BT-00063262,SIG-BT-00063262,BTCUSDT,screened_vwap_scalp,bullish,long,1734017100000,1734017580000,101337.063360,101158.333345,101178.569059,101574.804812,0.00001063,-0.001901,0.000861,0.001185,-0.003947,1.500000,9,stop_loss,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP",screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,10.460464,-36.626598
TRD-SIG-BT-00063263,SIG-BT-00063263,BTCUSDT,screened_vwap_scalp,bullish,long,1734017640000,1734017700000,101158.827720,101351.627645,101016.778183,101371.902026,0.00001180,0.002274,0.000955,0.000716,0.000602,1.500000,2,take_profit,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP",screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,8.063343,5.047694
TRD-SIG-BT-00063264,SIG-BT-00063264,BTCUSDT,screened_vwap_scalp,bullish,long,1734017820000,1734018180000,101383.372620,101582.489285,101237.081136,101602.809847,0.00001146,0.002283,0.000931,0.000698,0.000654,1.500000,7,take_profit,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP",screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,8.644301,5.628188
TRD-SIG-BT-00063266,SIG-BT-00063266,BTCUSDT,screened_vwap_scalp,bullish,long,1734018540000,1734018600000,101714.938920,101562.191929,101582.508431,101913.584654,0.00001268,-0.001936,0.001031,0.001418,-0.004385,1.500000,2,stop_loss,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP",screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,6.529652,-34.008153
TRD-SIG-BT-00063516,SIG-BT-00063516,BTCUSDT,screened_vwap_scalp,bullish,long,1734139920000,1734139920000,102319.059720,102494.015521,102188.753917,102514.518425,0.00001280,0.002239,0.001049,0.000786,0.000404,1.500000,1,take_profit,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP",screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,6.102864,3.088783
