trade_id,signal_id,month,symbol,strategy_id,regime,side,entry_time,exit_time,duration_ms,entry_price,exit_price,stop_loss,take_profit,qty,gross_pnl,fee,slippage,total_cost,net_pnl,reward_risk,bars_held,exit_reason,expected_edge_bps,actual_edge_bps,edge_realization_bps,fee_bps,slippage_bps,total_cost_bps,net_pnl_bps,filters_passed,filters_failed,entry_reason
TRD-SIG-BT-00014062,SIG-BT-00014062,2024-03,BTCUSDT,screened_vwap_scalp,bullish,long,1710249060000,1710249300000,240000,72230.443200,72354.615622,72138.012374,72369.089440,0.020293,2.519884,1.173650,0.879986,2.053636,0.466247,1.500000,5,take_profit,6.194987,3.180832,-3.014155,8.006876,6.003439,14.010316,3.180832,screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP"
TRD-SIG-BT-00014066,SIG-BT-00014066,2024-03,BTCUSDT,screened_vwap_scalp,bullish,long,1710249540000,1710249960000,420000,72215.940300,72340.367520,72123.341508,72354.838488,0.020269,2.522041,1.172016,0.878760,2.050777,0.471264,1.500000,8,take_profit,6.233730,3.219544,-3.014186,8.006892,6.003447,14.010339,3.219544,screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP"
TRD-SIG-BT-00014076,SIG-BT-00014076,2024-03,BTCUSDT,screened_vwap_scalp,bullish,long,1710252060000,1710252060000,0,72339.364980,72225.700507,72240.148537,72488.189645,0.018929,-2.151571,1.094597,1.505824,2.600421,-4.751991,1.500000,1,stop_loss,7.573123,-34.703244,-42.276367,7.993715,10.996857,18.990572,-34.703244,screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP"
TRD-SIG-BT-00014077,SIG-BT-00014077,2024-03,BTCUSDT,screened_vwap_scalp,bullish,long,1710252660000,1710252660000,0,72330.463200,72087.438289,72101.858661,72673.370009,0.008163,-1.983922,0.471579,0.649116,1.120695,-3.104617,1.500000,1,stop_loss,34.408352,-52.579086,-86.987439,7.986560,10.993279,18.979839,-52.579086,screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bullish, 5m neutral, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP"
TRD-SIG-BT-00014078,SIG-BT-00014078,2024-03,BTCUSDT,screened_vwap_scalp,bullish,long,1710253860000,1710253920000,60000,72240.445200,72058.381302,72072.795861,72491.919208,0.011085,-2.018230,0.639837,0.880483,1.520320,-3.538550,1.500000,2,stop_loss,21.810695,-44.187366,-65.998061,7.989919,10.994959,18.984878,-44.187366,screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP"
TRD-SIG-BT-00014079,SIG-BT-00014079,2024-03,BTCUSDT,screened_vwap_scalp,bullish,long,1710253980000,1710253980000,0,72055.808280,71877.221091,71891.599411,72302.121583,0.011264,-2.011547,0.648485,0.892372,1.540857,-3.552404,1.500000,1,stop_loss,21.183685,-43.769694,-64.953378,7.990086,10.995042,18.985128,-43.769694,screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP"
TRD-SIG-BT-00014080,SIG-BT-00014080,2024-03,BTCUSDT,screened_vwap_scalp,bullish,long,1710254280000,1710254580000,300000,71942.285580,71775.447960,71789.805921,72171.005068,0.012072,-2.014040,0.693976,0.954922,1.648898,-3.662938,1.500000,6,stop_loss,18.792080,-42.176566,-60.968646,7.990724,10.995361,18.986085,-42.176566,screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bullish, 5m neutral, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP"
TRD-SIG-BT-00014081,SIG-BT-00014081,2024-03,BTCUSDT,screened_vwap_scalp,bullish,long,1710254640000,1710254700000,60000,71856.468420,72043.756011,71722.002270,72058.167645,0.013621,2.551033,0.784023,0.587762,1.371785,1.179249,1.500000,2,take_profit,15.069738,12.048484,-3.021254,8.010426,6.005214,14.015640,12.048484,screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bullish, 5m neutral, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP"
TRD-SIG-BT-00014082,SIG-BT-00014082,2024-03,BTCUSDT,screened_vwap_scalp,bullish,long,1710257460000,1710257760000,300000,72119.721060,71992.606508,72007.007909,72288.790786,0.016276,-2.068899,0.938221,1.290778,2.228999,-4.297898,1.500000,6,stop_loss,10.442926,-36.614916,-47.057841,7.992950,10.996474,18.989424,-36.614916,screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP"
TRD-SIG-BT-00014085,SIG-BT-00014085,2024-03,BTCUSDT,screened_vwap_scalp,bullish,long,1710270900000,1710271020000,120000,71597.016540,71470.989209,71485.286266,71764.611951,0.016323,-2.057128,0.934112,1.285124,2.219237,-4.276365,1.500000,3,stop_loss,10.408156,-36.591754,-46.999910,7.992959,10.996479,18.989438,-36.591754,screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bullish, 5m neutral, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP"
TRD-SIG-BT-00014086,SIG-BT-00014086,2024-03,BTCUSDT,screened_vwap_scalp,bullish,long,1710271080000,1710271500000,420000,71490.095160,71641.558923,71379.565199,71655.890101,0.016403,2.484522,0.939139,0.704106,1.643245,0.841277,1.500000,8,take_profit,10.191316,7.173965,-3.017351,8.008475,6.004238,14.012713,7.173965,screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bullish, 5m neutral, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP"
TRD-SIG-BT-00014087,SIG-BT-00014087,2024-03,BTCUSDT,screened_vwap_scalp,bullish,long,1710271560000,1710271560000,0,71652.227580,71533.887791,71548.197431,71808.272804,0.017449,-2.064853,0.999354,1.374834,2.374188,-4.439041,1.500000,1,stop_loss,8.778140,-35.505946,-44.284086,7.993394,10.996696,18.990090,-35.505946,screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bullish, 5m neutral, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP"
TRD-SIG-BT-00014151,SIG-BT-00014151,2024-03,BTCUSDT,screened_vwap_scalp,bullish,long,1710293760000,1710294900000,1140000,71930.883300,72066.116191,71831.117302,72080.532297,0.018083,2.445423,1.041562,0.780927,1.822489,0.622934,1.500000,20,take_profit,7.804554,4.789112,-3.015442,8.007520,6.003761,14.011281,4.789112,screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bullish, 5m neutral, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP"
TRD-SIG-BT-00014235,SIG-BT-00014235,2024-03,BTCUSDT,screened_vwap_scalp,bullish,long,1710314400000,1710314580000,180000,73088.714820,72958.288651,72972.883228,73262.462208,0.015588,-2.033137,0.910657,1.252864,2.163521,-4.196658,1.500000,4,stop_loss,10.772122,-36.834205,-47.606327,7.992862,10.996430,18.989292,-36.834205,screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP"
TRD-SIG-BT-00014236,SIG-BT-00014236,2024-03,BTCUSDT,screened_vwap_scalp,bullish,long,1710315180000,1710315960000,780000,72935.384160,73095.361892,72818.984341,73109.983889,0.015422,2.467206,0.900845,0.675387,1.576233,0.890973,1.500000,14,take_profit,10.938961,7.921011,-3.017949,8.008774,6.004388,14.013162,7.921011,screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP"
TRD-SIG-BT-00014252,SIG-BT-00014252,2024-03,BTCUSDT,screened_vwap_scalp,bullish,long,1710317760000,1710318120000,360000,73238.144700,73362.673708,73145.341715,73377.349177,0.019368,2.411822,1.135720,0.851549,1.987268,0.424554,1.500000,7,take_profit,6.007100,2.993096,-3.014004,8.006801,6.003402,14.010203,2.993096,screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP"
TRD-SIG-BT-00014254,SIG-BT-00014254,2024-03,BTCUSDT,screened_vwap_scalp,bullish,long,1710318720000,1710319020000,300000,73584.413940,73463.764657,73478.460349,73743.344327,0.016974,-2.047869,0.998383,1.373493,2.371876,-4.419745,1.500000,6,stop_loss,8.598376,-35.386200,-43.984576,7.993442,10.996720,18.990162,-35.386200,screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP"
TRD-SIG-BT-00014255,SIG-BT-00014255,2024-03,BTCUSDT,screened_vwap_scalp,bullish,long,1710319380000,1710319680000,300000,73586.614380,73468.773197,73483.469891,73741.331113,0.017329,-2.042056,1.019322,1.402283,2.421605,-4.463661,1.500000,6,stop_loss,8.025119,-35.004334,-43.029453,7.993594,10.996797,18.990391,-35.004334,screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP"
TRD-SIG-BT-00014354,SIG-BT-00014354,2024-03,BTCUSDT,screened_vwap_scalp,bullish,long,1710334020000,1710334740000,720000,72983.793840,72872.141323,72886.718667,73129.406600,0.018297,-2.042947,1.067512,1.468543,2.536055,-4.579002,1.500000,13,stop_loss,6.951383,-34.289082,-41.240465,7.993881,10.996940,18.990821,-34.289082,screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bullish, 5m neutral, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP"
TRD-SIG-BT-00014355,SIG-BT-00014355,2024-03,BTCUSDT,screened_vwap_scalp,bullish,long,1710334800000,1710334860000,60000,72890.475180,72781.024530,72795.583647,73032.812479,0.018598,-2.035540,1.083667,1.490754,2.574421,-4.609961,1.500000,2,stop_loss,6.527558,-34.006759,-40.534317,7.993994,10.996996,18.990990,-34.006759,screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bullish, 5m neutral, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP"
TRD-SIG-BT-00014356,SIG-BT-00014356,2024-03,BTCUSDT,screened_vwap_scalp,bullish,long,1710334920000,1710335040000,120000,72822.461580,72972.302229,72712.836228,72986.899609,0.015993,2.396414,0.932683,0.699273,1.631956,0.764458,1.500000,3,take_profit,9.580674,6.563811,-3.016863,8.008230,6.004116,14.012347,6.563811,screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bullish, 5m neutral, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP"
TRD-SIG-BT-00014357,SIG-BT-00014357,2024-03,BTCUSDT,screened_vwap_scalp,bullish,long,1710335460000,1710335520000,60000,73109.318940,72998.760244,73013.362916,73253.252976,0.018291,-2.022260,1.069001,1.470585,2.539586,-4.561846,1.500000,2,stop_loss,6.687509,-34.113307,-40.800816,7.993951,10.996975,18.990926,-34.113307,screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bullish, 5m neutral, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP"
TRD-SIG-BT-00014367,SIG-BT-00014367,2024-03,BTCUSDT,screened_vwap_scalp,bullish,long,1710336780000,1710336960000,180000,72734.644020,72619.781673,72634.308535,72885.147248,0.017379,-1.996220,1.010459,1.390080,2.400540,-4.396759,1.500000,4,stop_loss,7.692097,-34.782496,-42.474593,7.993683,10.996841,18.990524,-34.782496,screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bullish, 5m neutral, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP"
TRD-SIG-BT-00014368,SIG-BT-00014368,2024-03,BTCUSDT,screened_vwap_scalp,bullish,long,1710339540000,1710340260000,720000,72602.917680,72431.715665,72446.204906,72837.986842,0.011057,-1.892968,0.641455,0.882663,1.524118,-3.417087,1.500000,13,stop_loss,19.377371,-42.566448,-61.943819,7.990568,10.995283,18.985851,-42.566448,screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bullish, 5m neutral, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP"
TRD-SIG-BT-00014369,SIG-BT-00014369,2024-03,BTCUSDT,screened_vwap_scalp,bullish,long,1710343260000,1710343440000,180000,72873.471780,72729.937812,72744.486710,73066.949386,0.013368,-1.918703,0.778547,1.071173,1.849720,-3.768422,1.500000,4,stop_loss,13.549799,-38.684508,-52.234307,7.992121,10.996060,18.988182,-38.684508,screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP"
TRD-SIG-BT-00014642,SIG-BT-00014642,2024-03,BTCUSDT,screened_vwap_scalp,bullish,long,1710400020000,1710400020000,0,73629.022860,73760.162133,73531.760022,73774.917116,0.017631,2.312059,1.039421,0.779335,1.818756,0.493302,1.500000,1,take_profit,6.814776,3.800125,-3.014650,8.007124,6.003563,14.010687,3.800125,screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP"
TRD-SIG-BT-00014643,SIG-BT-00014643,2024-03,BTCUSDT,screened_vwap_scalp,bullish,long,1710400140000,1710400140000,0,73796.256300,73675.608437,73690.346506,73955.120990,0.016203,-1.954829,0.955781,1.314883,2.270663,-4.225492,1.500000,1,stop_loss,8.527473,-35.338968,-43.866441,7.993460,10.996730,18.990190,-35.338968,screening_bullish|confirmation_bullish_or_neutral|pullback_near_vwap_or_ema21|reclaim_above_ema8_or_vwap|atr_valid|volume_acceptable,,"15m bullish, 5m bullish, 1m pullback near VWAP/EMA21 and reclaim above EMA8/VWAP"
